node_id,longitude,latitude,gdp,pop,public_administration_services,utility_land,commercial_services,residential_land,industrial_land,green_square_land,road_transportation_land
2247,121.2925004,31.48406409,180.6340799,3992,0.027027027,0.027027027,0.162162162,0.405405405,0.189189189,0.054054054,0.135135135
2248,121.3104667,31.48406409,174.4170122,6522,0.070422535,0.14084507,0.183098592,0.14084507,0.394366197,0,0.056338028
2249,121.328433,31.48406409,202.5101609,5614,0.19844358,0.038910506,0.447470817,0.112840467,0.050583658,0.031128405,0.085603113
2250,121.3463993,31.48406409,54.84215927,7749,0.25,0.052816901,0.436619718,0.070422535,0.052816901,0.028169014,0.045774648
2251,121.3643656,31.48406409,34.8876152,3338,0.142857143,0,0.047619048,0.523809524,0.142857143,0,0.142857143
2252,121.3823319,31.48406409,0,2818,0.4,0,0,0,0.6,0,0
2253,121.4002982,31.48406409,0,101,0,0,0,0,0,0,0
2254,121.4182645,31.48406409,0,3,0,0,0,0,0,0,0
2255,121.4362308,31.48406409,0,0,0,0,0,0,0,0,0
2256,121.4541971,31.48406409,0,0,0,0,0,0,0,0,0
2257,121.4721635,31.48406409,0,0,0,0,0,0,0,0,0
2258,121.4901298,31.48406409,0,10,0,0,0,0,0,0,0
2259,121.5080961,31.48406409,0,180,0,0,0,0,0,0,0
2260,121.5260624,31.48406409,0,509,0,0,0,0,0,0,0
2261,121.5440287,31.48406409,0,380,0,0,0,0,0,0,0
2262,121.561995,31.48406409,0,81,0,0,0,0,0,0,0
2263,121.5799613,31.48406409,0,75,0,0,0,0,0,0,0
2264,121.5979276,31.48406409,0,41,0,0,0,0,0,0,0
2265,121.6158939,31.48406409,0,0,0,0,0,0,0,0,0
2266,121.6338602,31.48406409,0,0,0,0,0,0,0,0,0
2267,121.6518265,31.48406409,0,0,0,0,0,0,0,0,0
2268,121.6697928,31.48406409,0,0,0,0,0,0,0,0,0
2269,121.6877591,31.48406409,0,0,0,0,0,0,0,0,0
2270,121.7057254,31.48406409,0,0,0,0,0,0,0,0,0
2271,121.7236917,31.48406409,0,181,0,0,0,0,0,0,0
2272,121.741658,31.48406409,55.43086624,1909,0,0,0,0,0.5,0,0.5
2273,121.7596243,31.48406409,30.29248428,2913,0.076923077,0,0.153846154,0.307692308,0.307692308,0,0.076923077
2274,121.7775906,31.48406409,49.04432583,1617,0.375,0,0,0.5,0.125,0,0
2275,121.795557,31.48406409,1109.978966,2670,0.137931034,0,0.137931034,0.275862069,0.103448276,0.137931034,0.172413793
2276,121.8135233,31.48406409,195.1412668,1014,0,0,0,1,0,0,0
2277,121.8314896,31.48406409,49.37746525,846,0.318181818,0,0.090909091,0.227272727,0,0.045454545,0.181818182
2278,121.8494559,31.48406409,70.23311806,518,0,0,0.166666667,0.333333333,0.333333333,0.166666667,0
2279,121.8674222,31.48406409,0,237,0,0,0.333333333,0,0.333333333,0.333333333,0
2280,121.8853885,31.48406409,0,244,0,0,0,0,0.5,0.5,0
2281,121.9033548,31.48406409,0,127,0,0,0,0,0,0,0
2282,121.9213211,31.48406409,0,318,0,0,0,0,0,0,0
2283,121.9392874,31.48406409,0,299,0,0,0,0,0,0,0
2284,121.9572537,31.48406409,0,127,0,0,0,0,0,0,0
2285,121.97522,31.48406409,0,0,0,0,0,0,0,0,0
2286,121.9931863,31.48406409,0,0,0,0,0,0,0,0,0
2287,121.2386015,31.49938424,0,73,0,0,0,0,0,0,0
2288,121.2925004,31.49938424,23.21126938,2581,0.5,0.111111111,0.111111111,0.277777778,0,0,0
2289,121.3104667,31.49938424,111.4409866,3035,0.111111111,0.088888889,0.244444444,0.288888889,0.133333333,0.044444444,0.066666667
2290,121.328433,31.49938424,1.666190863,3749,0.125,0.166666667,0.041666667,0.416666667,0.083333333,0.041666667,0.125
2291,121.3463993,31.49938424,0,1110,0,0,0,0,0,0,0
2292,121.3643656,31.49938424,0,12,0,0,0,0,0,0,0
2293,121.3823319,31.49938424,0,0,0,0,0,0,0,0,1
2294,121.4002982,31.49938424,0,0,0,0,0,0,0,0,0
2295,121.4182645,31.49938424,0,0,0,0,0,0,0,0,0
2296,121.4362308,31.49938424,0,0,0,0,0,0,0,0,0
2297,121.4541971,31.49938424,0,0,0,0,0,0,0,0,0
2298,121.4721635,31.49938424,0,0,0,0,0,0,0,0,0
2299,121.4901298,31.49938424,0,14,0,0,0,0,0,0,0
2300,121.5080961,31.49938424,0,130,0,0,0,0,0,0,0
2301,121.5260624,31.49938424,0,59,0,0,0,0,0,0,0
2302,121.5440287,31.49938424,0,0,0,0,0,0,0,0,0
2303,121.561995,31.49938424,0,0,0,0,0,0,0,0,0
2304,121.5799613,31.49938424,0,0,0,0,0,0,0,0,0
2305,121.5979276,31.49938424,0,0,0,0,0,0,0,0,0
2306,121.6158939,31.49938424,0,0,0,0,0,0,0,0,0
2307,121.6338602,31.49938424,0,0,0,0,0,0,0,0,0
2308,121.6518265,31.49938424,0,0,0,0,0,0,0,0,0
2309,121.6697928,31.49938424,0,0,0,0,0,0,0,0,0
2310,121.6877591,31.49938424,0,213,0,0,0,0,1,0,0
2311,121.7057254,31.49938424,0,2479,0.125,0.125,0.125,0.375,0,0.25,0
2312,121.7236917,31.49938424,0,1734,0,0,0.25,0,0.5,0.25,0
2313,121.741658,31.49938424,4.544220924,1373,0.333333333,0,0.111111111,0.333333333,0.055555556,0,0.166666667
2314,121.7596243,31.49938424,20.20876312,3868,0,0,0.05,0.55,0.1,0.15,0.15
2315,121.7775906,31.49938424,324.4923096,1564,0.227272727,0,0.045454545,0.136363636,0.227272727,0.136363636,0.227272727
2316,121.795557,31.49938424,585.2048721,4095,0.234104046,0.011560694,0.468208092,0.026011561,0.080924855,0.01734104,0.083815029
2317,121.8135233,31.49938424,152.3238831,2990,0.190909091,0.009090909,0.409090909,0.054545455,0.136363636,0.045454545,0.081818182
2318,121.8314896,31.49938424,28.87718964,1146,0.083333333,0,0.083333333,0.416666667,0.25,0.166666667,0
2319,121.8494559,31.49938424,34.10108089,660,0.4,0,0,0.4,0.2,0,0
2320,121.8674222,31.49938424,0,316,0,0,0,1,0,0,0
2321,121.8853885,31.49938424,0,262,0,0,0.5,0.5,0,0,0
2322,121.9033548,31.49938424,0,147,0,0,0,0,0,0,0
2323,121.9213211,31.49938424,0,191,0,0,0,0,0,0,0
2324,121.9392874,31.49938424,0,190,0,0,0,0,0,0,0
2325,121.9572537,31.49938424,0,147,0,0,0,0,0,0,0
2326,121.97522,31.49938424,0,7,0,0,0,0,0,0,0
2327,121.9931863,31.49938424,0,0,0,0,0,0,0,0,0
2328,121.2925004,31.51470188,0,0,0,0,0,0,0,0,0
2329,121.3104667,31.51470188,0,9,0,0,0,0,0,0,0
2330,121.328433,31.51470188,0,8,0,0,0,0,0,0,0
2331,121.3463993,31.51470188,0,0,0,0,0,0,0,0,0
2332,121.3643656,31.51470188,0,0,0,0,0,0,0,0,0
2333,121.3823319,31.51470188,0,0,0,0,0,0,0,0,0
2334,121.4002982,31.51470188,0,0,0,0,0,0,0,0,0
2335,121.4182645,31.51470188,0,0,0,0,0,0,0,0,0
2336,121.4362308,31.51470188,0,0,0,0,0,0,0,0,0
2337,121.4541971,31.51470188,0,0,0,0,0,0,0,0,0
2338,121.4721635,31.51470188,0,0,0,0,0,0,0,0,0
2339,121.4901298,31.51470188,0,0,0,0,0,0,0,0,0
2340,121.5080961,31.51470188,0,0,0,0,0,0,0,0,0
2341,121.5260624,31.51470188,0,0,0,0,0,0,0,0,0
2342,121.5440287,31.51470188,0,0,0,0,0,0,0,0,0
2343,121.561995,31.51470188,0,0,0,0,0,0,0,0,0
2344,121.5799613,31.51470188,0,0,0,0,0,0,0,0,0
2345,121.5979276,31.51470188,0,0,0,0,0,0,0,0,0
2346,121.6158939,31.51470188,0,299,0,0,0,0,0,0,0
2347,121.6338602,31.51470188,0,404,0,0,0,0,0,0,0
2348,121.6518265,31.51470188,0,1214,1,0,0,0,0,0,0
2349,121.6697928,31.51470188,0,818,0.5,0.083333333,0.083333333,0.166666667,0,0.083333333,0.083333333
2350,121.6877591,31.51470188,13.66463518,1200,0.111111111,0,0.111111111,0.111111111,0.333333333,0,0.333333333
2351,121.7057254,31.51470188,6.837301731,3967,0.2,0,0.25,0.15,0.05,0.1,0.25
2352,121.7236917,31.51470188,23.62386799,4387,0.258064516,0,0.483870968,0.129032258,0.096774194,0,0.032258065
2353,121.741658,31.51470188,9.382090569,3044,0.098214286,0.044642857,0.625,0.008928571,0.053571429,0.008928571,0.098214286
2354,121.7596243,31.51470188,34.05457687,4193,0.145695364,0.006622517,0.509933775,0.039735099,0.178807947,0.026490066,0.086092715
2355,121.7775906,31.51470188,47.64874649,4153,0.1,0,0.166666667,0.066666667,0.3,0.15,0.2
2356,121.795557,31.51470188,109.2945099,2564,0.125,0,0.1875,0.1875,0.0625,0.1875,0.25
2357,121.8135233,31.51470188,116.4790421,2390,0.234042553,0,0.106382979,0.063829787,0.425531915,0.085106383,0.063829787
2358,121.8314896,31.51470188,44.34649658,2374,0.246153846,0,0.276923077,0.061538462,0.138461538,0.123076923,0.061538462
2359,121.8494559,31.51470188,45.59667969,1878,0.333333333,0,0,0.333333333,0,0,0
2360,121.8674222,31.51470188,17.77015877,664,0,0,0,1,0,0,0
2361,121.8853885,31.51470188,13.0484705,403,0.2,0,0,0.8,0,0,0
2362,121.9033548,31.51470188,0,376,0.2,0,0,0.1,0.5,0.1,0.1
2363,121.9213211,31.51470188,0,204,1,0,0,0,0,0,0
2364,121.9392874,31.51470188,0,171,0.2,0.1,0,0,0.1,0,0.2
2365,121.9572537,31.51470188,0,230,0,0,0,0,0,0,0
2366,121.97522,31.51470188,0,14,0,0,0,0,0,0,0
2367,121.9931863,31.51470188,0,0,0,0,0,0,0,0,0
2368,121.3463993,31.53001701,0,0,0,0,0,0,0,0,0
2369,121.3643656,31.53001701,0,0,0,0,0,0,0,0,0
2370,121.3823319,31.53001701,0,0,0,0,0,0,0,0,0
2371,121.4002982,31.53001701,0,0,0,0,0,0,0,0,0
2372,121.4182645,31.53001701,0,0,0,0,0,0,0,0,0
2373,121.4362308,31.53001701,0,0,0,0,0,0,0,0,0
2374,121.4541971,31.53001701,0,0,0,0,0,0,0,0,0
2375,121.4721635,31.53001701,0,0,0,0,0,0,0,0,0
2376,121.4901298,31.53001701,0,0,0,0,0,0,0,0,0
2377,121.5080961,31.53001701,0,0,0,0,0,0,0,0,0
2378,121.5260624,31.53001701,0,0,0,0,0,0,0,0,0
2379,121.5440287,31.53001701,0,0,0,0,0,0,0,0,0
2380,121.561995,31.53001701,0,0,0,0,0,0,0,0,0
2381,121.5799613,31.53001701,152.8225861,998,0.333333333,0,0,0.333333333,0.333333333,0,0
2382,121.5979276,31.53001701,567.3374634,8389,0.178571429,0.05952381,0.023809524,0.05952381,0.44047619,0.011904762,0.142857143
2383,121.6158939,31.53001701,540.3549843,6859,0.281690141,0.028169014,0.095774648,0.112676056,0.090140845,0.016901408,0.078873239
2384,121.6338602,31.53001701,53.88173294,2642,0.111111111,0,0.111111111,0.222222222,0,0.222222222,0.222222222
2385,121.6518265,31.53001701,202.2644186,1723,0.2,0.05,0.05,0.2,0.1,0.15,0.2
2386,121.6697928,31.53001701,73.04374647,4106,0.232142857,0.035714286,0.196428571,0.071428571,0.232142857,0,0.107142857
2387,121.6877591,31.53001701,70.70218945,2082,0.222222222,0,0,0.777777778,0,0,0
2388,121.7057254,31.53001701,240.3836765,5585,0.166666667,0.055555556,0.138888889,0.055555556,0.333333333,0,0.222222222
2389,121.7236917,31.53001701,149.624814,6470,0.265217391,0.004347826,0.504347826,0.039130435,0.065217391,0.02173913,0.047826087
2390,121.741658,31.53001701,77.15072966,3948,0.192307692,0,0.115384615,0.115384615,0.384615385,0.115384615,0.076923077
2391,121.7596243,31.53001701,187.7715845,6022,0.415929204,0,0.230088496,0.03539823,0.256637168,0.03539823,0.026548673
2392,121.7775906,31.53001701,33.0624218,1811,0.625,0,0,0,0.25,0,0.125
2393,121.795557,31.53001701,86.19361877,1369,0.106382979,0.021276596,0.404255319,0.170212766,0.063829787,0.106382979,0.085106383
2394,121.8135233,31.53001701,1488.939323,1708,0.25,0,0.25,0.5,0,0,0
2395,121.8314896,31.53001701,1422.968918,4131,0.296078431,0.011764706,0.456862745,0.017647059,0.105882353,0.01372549,0.035294118
2396,121.8494559,31.53001701,423.8782454,2529,0.301886792,0,0.311320755,0.188679245,0.056603774,0.018867925,0.075471698
2397,121.8674222,31.53001701,171.2504082,2224,0.313432836,0.044776119,0.313432836,0.164179104,0.089552239,0,0.044776119
2398,121.8853885,31.53001701,8.641355515,684,0.181818182,0,0,0,0.090909091,0.272727273,0.272727273
2399,121.9033548,31.53001701,0,345,0,0,0,0.142857143,0.714285714,0,0.142857143
2400,121.9213211,31.53001701,0,189,0,0,0,0,0,0,0
2401,121.9392874,31.53001701,0,203,1,0,0,0,0,0,0
2402,121.9572537,31.53001701,0,181,0,0,0,0,0,0,0
2403,121.97522,31.53001701,0,17,0,0,0,0,0,0,0
2404,121.3643656,31.54532963,0,0,0,0,0,0,0,0,0
2405,121.3823319,31.54532963,0,0,0,0,0,0,0,0,0
2406,121.4002982,31.54532963,0,0,0,0,0,0,0,0,0
2407,121.4182645,31.54532963,0,0,0,0,0,0,0,0,0
2408,121.4362308,31.54532963,0,0,0,0,0,0,0,0,0
2409,121.4541971,31.54532963,0,0,0,0,0,0,0,0,0
2410,121.4721635,31.54532963,0,0,0,0,0,0,0,0,0
2411,121.4901298,31.54532963,0,0,0,0,0,0,0,0,0
2412,121.5080961,31.54532963,0,0,0,0,0,0,0,0,0
2413,121.5260624,31.54532963,0,0,0,0,0,0,0,0,0
2414,121.5440287,31.54532963,0,599,0,0,0,0,0,0,0
2415,121.561995,31.54532963,2.338873863,1712,0.25,0,0,0.375,0.125,0,0.25
2416,121.5799613,31.54532963,56.25479698,1478,0,0,0.2,0.4,0.4,0,0
2417,121.5979276,31.54532963,122.9872665,3282,0.15,0.05,0.15,0.2,0.3,0.1,0
2418,121.6158939,31.54532963,521.7317352,17808,0.28125,0.01375,0.05,0.14875,0.13375,0.0325,0.0675
2419,121.6338602,31.54532963,53.73026657,5457,0.465116279,0.023255814,0.023255814,0.11627907,0.11627907,0.093023256,0.046511628
2420,121.6518265,31.54532963,66.06707954,1126,0,0,0.2,0,0.6,0,0
2421,121.6697928,31.54532963,316.4072266,3013,0.230769231,0,0.423076923,0.076923077,0.153846154,0.025641026,0.038461538
2422,121.6877591,31.54532963,81.7755394,3104,0,0.03030303,0.303030303,0.151515152,0.363636364,0,0.151515152
2423,121.7057254,31.54532963,32.40976334,2382,0.277777778,0,0.166666667,0.277777778,0.111111111,0,0.055555556
2424,121.7236917,31.54532963,9.047866821,3776,0.125,0,0.125,0.1875,0.125,0.1875,0.25
2425,121.741658,31.54532963,8.532830238,2354,0.068965517,0,0.034482759,0.413793103,0.24137931,0.206896552,0.034482759
2426,121.7596243,31.54532963,14.49847269,1614,0,0,0.25,0.333333333,0,0.166666667,0.25
2427,121.7775906,31.54532963,8.333629608,1301,0.166666667,0,0.3,0.266666667,0,0.166666667,0.066666667
2428,121.795557,31.54532963,16.00106049,930,0,0,0.375,0.375,0.125,0.125,0
2429,121.8135233,31.54532963,39.32185936,1112,0.272727273,0,0,0.363636364,0.181818182,0.090909091,0.090909091
2430,121.8314896,31.54532963,38.34462357,2146,0.304347826,0,0.130434783,0.043478261,0.173913043,0.217391304,0.130434783
2431,121.8494559,31.54532963,30.38737059,1158,0.133333333,0,0,0.333333333,0.2,0.133333333,0.2
2432,121.8674222,31.54532963,109.5805054,479,0,0,0,0.714285714,0,0,0.285714286
2433,121.8853885,31.54532963,0,323,0,0,0,0,0.75,0.25,0
2434,121.9033548,31.54532963,0,141,0,0,0,0,0,0,0
2435,121.9213211,31.54532963,0,141,0,0,0,0,0,0,0
2436,121.9392874,31.54532963,0,188,0,0,0,0,0,0,0
2437,121.9572537,31.54532963,0,120,0,0,0,0,0,0,0
2438,121.97522,31.54532963,0,2,0,0,0,0,0,0,0
2439,121.3463993,31.56063974,0,0,0,0,0,0,0,0,0
2440,121.3643656,31.56063974,0,0,0,0,0,0,0,0,0
2441,121.3823319,31.56063974,0,0,0,0,0,0,0,0,0
2442,121.4002982,31.56063974,0,0,0,0,0,0,0,0,0
2443,121.4182645,31.56063974,0,0,0,0,0,0,0,0,0
2444,121.4362308,31.56063974,0,0,0,0,0,0,0,0,0
2445,121.4541971,31.56063974,0,0,0,0,0,0,0,0,0
2446,121.4721635,31.56063974,0,0,0,0,0,0,0,0,0
2447,121.4901298,31.56063974,0,0,0,0,0,0,0,0,0
2448,121.5080961,31.56063974,0,219,0,0,0,0,1,0,0
2449,121.5260624,31.56063974,0,1625,0,0,0.25,0.5,0.25,0,0
2450,121.5440287,31.56063974,5.563508034,1916,0.152173913,0.02173913,0.434782609,0.130434783,0.086956522,0,0
2451,121.561995,31.56063974,66.05667114,2381,0.176470588,0,0.176470588,0.470588235,0.058823529,0,0.117647059
2452,121.5799613,31.56063974,352.6647224,4063,0.20754717,0.009433962,0.273584906,0.056603774,0.320754717,0.018867925,0.066037736
2453,121.5979276,31.56063974,36.54851913,3776,0.277777778,0,0,0.222222222,0.166666667,0.055555556,0.222222222
2454,121.6158939,31.56063974,304.658493,4843,0.3125,0,0,0.25,0.125,0.0625,0.1875
2455,121.6338602,31.56063974,189.7873688,8255,0.12,0.064,0.128,0.016,0.272,0.032,0.096
2456,121.6518265,31.56063974,111.3992615,1670,0.210526316,0,0.052631579,0.263157895,0.157894737,0,0.315789474
2457,121.6697928,31.56063974,38.11145401,1601,0,0,0,0.352941176,0.058823529,0.176470588,0.411764706
2458,121.6877591,31.56063974,60.31547356,2895,0.090909091,0,0.545454545,0.181818182,0.045454545,0,0.045454545
2459,121.7057254,31.56063974,6.666597366,1788,0.181818182,0,0.090909091,0.363636364,0.272727273,0,0.090909091
2460,121.7236917,31.56063974,7.649146795,2289,0.333333333,0,0.066666667,0.266666667,0.133333333,0,0.2
2461,121.741658,31.56063974,5.850879192,874,0,0,0.148148148,0.407407407,0.111111111,0.185185185,0.148148148
2462,121.7596243,31.56063974,10.52788639,346,0.125,0,0.125,0.75,0,0,0
2463,121.7775906,31.56063974,9.109668732,1487,0.1,0,0.475,0.125,0.075,0.125,0.075
2464,121.795557,31.56063974,87.49006271,1201,0.133333333,0,0.066666667,0.4,0,0.266666667,0.066666667
2465,121.8135233,31.56063974,24.11398983,1184,0,0,0,0.571428571,0.285714286,0,0.142857143
2466,121.8314896,31.56063974,11.93631172,1455,0,0,0,1,0,0,0
2467,121.8494559,31.56063974,3.859953165,462,0,0,0,0.666666667,0.222222222,0,0.111111111
2468,121.8674222,31.56063974,0,183,0,0,0,0.4,0.4,0.2,0
2469,121.8853885,31.56063974,0,103,0,0,0,0,0,0,0
2470,121.9033548,31.56063974,0,112,0,0,0,0,0,0,0
2471,121.9213211,31.56063974,0,119,0,0,0,0,0,0,0
2472,121.9392874,31.56063974,0,73,0,0,0,0,0,0,0
2473,121.9572537,31.56063974,0,3,0,0,0,0,0,0,0
2474,121.328433,31.57594733,0,0,0,0,0,0,0,0,0
2475,121.3463993,31.57594733,0,0,0,0,0,0,0,0,0
2476,121.3643656,31.57594733,0,0,0,0,0,0,0,0,0
2477,121.3823319,31.57594733,0,0,0,0,0,0,0,0,0
2478,121.4002982,31.57594733,0,0,0,0,0,0,0,0,0
2479,121.4182645,31.57594733,0,0,0,0,0,0,0,0,0
2480,121.4362308,31.57594733,0,0,0,0,0,0,0,0,0
2481,121.4541971,31.57594733,0,0,0,0,0,0,0,0,0
2482,121.4721635,31.57594733,0,24,0,0,0,0,0,0,0
2483,121.4901298,31.57594733,0,456,0,0,0,0,0,0,0
2484,121.5080961,31.57594733,188.8978577,3005,0.176470588,0,0.117647059,0.392156863,0.117647059,0,0.196078431
2485,121.5260624,31.57594733,714.6587791,7176,0.273333333,0,0.52,0.033333333,0.08,0,0.046666667
2486,121.5440287,31.57594733,72.84286499,4552,0.086956522,0,0.086956522,0.391304348,0.217391304,0.173913043,0.043478261
2487,121.561995,31.57594733,82.39637852,4359,0.178571429,0,0.107142857,0.285714286,0.214285714,0.035714286,0.178571429
2488,121.5799613,31.57594733,363.7603035,4912,0.153846154,0,0.076923077,0.076923077,0.384615385,0.076923077,0.230769231
2489,121.5979276,31.57594733,40.33381271,2663,0.2,0,0.1,0.2,0.2,0,0.3
2490,121.6158939,31.57594733,53.56171203,1769,0.25,0,0.25,0.25,0.125,0,0.125
2491,121.6338602,31.57594733,1125.257202,3147,0.277777778,0,0.166666667,0.111111111,0.222222222,0.055555556,0.166666667
2492,121.6518265,31.57594733,104.4220188,2393,0.153846154,0,0.384615385,0.102564103,0.282051282,0,0.076923077
2493,121.6697928,31.57594733,17.45220768,1386,0.0625,0,0.1875,0.25,0.1875,0.25,0.0625
2494,121.6877591,31.57594733,155.2333328,3900,0.2,0,0.45,0,0.2,0,0.15
2495,121.7057254,31.57594733,6.425675631,3503,0.16,0,0.4,0.16,0.24,0,0.04
2496,121.7236917,31.57594733,11.45233059,1055,0,0,0,1,0,0,0
2497,121.741658,31.57594733,10.08888125,219,0.142857143,0,0.142857143,0.714285714,0,0,0
2498,121.7596243,31.57594733,72.03371215,128,0.111111111,0,0.555555556,0.222222222,0,0.111111111,0
2499,121.7775906,31.57594733,6.901500225,266,0.2,0,0.2,0.6,0,0,0
2500,121.795557,31.57594733,10.83606297,316,0,0,0.5,0.5,0,0,0
2501,121.8135233,31.57594733,0,569,0,0,0,1,0,0,0
2502,121.8314896,31.57594733,0,518,0,0,0,1,0,0,0
2503,121.8494559,31.57594733,0,276,0,0,0,1,0,0,0
2504,121.8674222,31.57594733,0,144,0,0,0,0,0,0,0
2505,121.8853885,31.57594733,0,210,0,0,0,0,0,0,0
2506,121.9033548,31.57594733,0,249,0,0,0.5,0,0,0,0.5
2507,121.9213211,31.57594733,0,114,0,0,0,0,0,0,0
2508,121.9392874,31.57594733,0,0,0,0,0,0,0,0,0
2509,121.3104667,31.59125241,0,0,0,0,0,0,0,0,0
2510,121.328433,31.59125241,0,0,0,0,0,0,0,0,0
2511,121.3463993,31.59125241,0,0,0,0,0,0,0,0,0
2512,121.3643656,31.59125241,0,0,0,0,0,0,0,0,0
2513,121.3823319,31.59125241,0,0,0,0,0,0,0,0,0
2514,121.4002982,31.59125241,0,0,0,0,0,0,0,0,0
2515,121.4182645,31.59125241,0,0,0,0,0,0,0,0,0
2516,121.4362308,31.59125241,0,445,0,0,0,0,0,0,0
2517,121.4541971,31.59125241,35.33302593,1897,0,0,0.5,0,0.333333333,0.166666667,0
2518,121.4721635,31.59125241,78.9990387,2256,0,0,0.222222222,0.444444444,0.333333333,0,0
2519,121.4901298,31.59125241,59.95973969,1881,0.333333333,0,0,0.333333333,0.166666667,0,0.166666667
2520,121.5080961,31.59125241,69.14319611,6395,0.275862069,0,0.114942529,0.114942529,0.379310345,0,0.114942529
2521,121.5260624,31.59125241,119.1899986,6904,0.2578125,0.0078125,0.4140625,0.046875,0.09375,0.03125,0.1015625
2522,121.5440287,31.59125241,23.20654297,2340,0.1,0,0.1,0.5,0.3,0,0
2523,121.561995,31.59125241,18.14341068,1857,0.166666667,0,0,0.666666667,0,0,0.166666667
2524,121.5799613,31.59125241,20.34505367,3178,0.333333333,0,0.047619048,0.238095238,0.238095238,0,0.142857143
2525,121.5979276,31.59125241,0.871770859,2180,0,0,0.083333333,0.25,0.083333333,0,0.583333333
2526,121.6158939,31.59125241,5.731158257,1605,0,0,0,1,0,0,0
2527,121.6338602,31.59125241,2.163936615,1419,0.333333333,0,0.166666667,0.333333333,0.166666667,0,0
2528,121.6518265,31.59125241,23.25929976,6112,0.196969697,0,0.570707071,0.02020202,0.070707071,0.005050505,0.095959596
2529,121.6697928,31.59125241,2.870993376,2081,0.166666667,0,0.055555556,0.388888889,0.166666667,0,0.222222222
2530,121.6877591,31.59125241,5.164202452,1210,0,0,0.285714286,0.571428571,0,0,0.142857143
2531,121.7057254,31.59125241,4.237904549,3026,0.277108434,0,0.518072289,0.048192771,0.048192771,0.012048193,0.048192771
2532,121.7236917,31.59125241,6.11556673,1566,0.2,0,0.2,0.6,0,0,0
2533,121.741658,31.59125241,2.508006096,108,0,0,0.25,0.5,0.25,0,0
2534,121.7596243,31.59125241,1.782749653,118,0,0,0,0.8,0.2,0,0
2535,121.7775906,31.59125241,0,111,0,0,1,0,0,0,0
2536,121.795557,31.59125241,0,92,0,0,0.75,0,0,0.25,0
2537,121.8135233,31.59125241,0,193,0,0,0,0.5,0,0.5,0
2538,121.8314896,31.59125241,0,250,0,0,0,0,0,0,0
2539,121.8494559,31.59125241,0,186,0,0,0,0,0,0,0
2540,121.8674222,31.59125241,0,156,0,0,0,0,0,0,0
2541,121.8853885,31.59125241,0,68,0,0,0,0,0,0,0
2542,121.9033548,31.59125241,0,3,0,0,0,0,0,0,0
2543,121.2925004,31.60655498,0,0,0,0,0,0,0,0,0
2544,121.3104667,31.60655498,0,0,0,0,0,0,0,0,0
2545,121.328433,31.60655498,0,0,0,0,0,0,0,0,0
2546,121.3463993,31.60655498,0,0,0,0,0,0,0,0,0
2547,121.3643656,31.60655498,0,0,0,0,0,0,0,0,0
2548,121.3823319,31.60655498,0,0,0,0,0,0,0,0,0
2549,121.4002982,31.60655498,0,324,0,0,0,0,0,0,0
2550,121.4182645,31.60655498,0,2484,0.125,0,0.25,0.125,0.25,0.125,0
2551,121.4362308,31.60655498,63.71466446,4225,0,0,0,0.2,0.8,0,0
2552,121.4541971,31.60655498,332.9934387,4332,0.157894737,0,0.263157895,0.315789474,0.210526316,0.052631579,0
2553,121.4721635,31.60655498,47.58718491,5042,0.105263158,0,0.394736842,0.131578947,0.131578947,0.052631579,0.105263158
2554,121.4901298,31.60655498,70.63202095,2737,0,0,0.181818182,0.5,0.227272727,0.045454545,0.045454545
2555,121.5080961,31.60655498,34.9201622,1968,0.166666667,0,0,0.333333333,0.333333333,0.166666667,0
2556,121.5260624,31.60655498,77.98982239,4558,0.115384615,0,0.076923077,0.192307692,0.384615385,0.038461538,0.192307692
2557,121.5440287,31.60655498,21.39039612,2481,0.2,0,0.066666667,0.533333333,0,0,0.2
2558,121.561995,31.60655498,11.12297392,1064,0,0,0,0.857142857,0.142857143,0,0
2559,121.5799613,31.60655498,163.7218542,2148,0.272727273,0,0.090909091,0.090909091,0.363636364,0,0.181818182
2560,121.5979276,31.60655498,1.82170403,4699,0.086206897,0,0.586206897,0.068965517,0.120689655,0,0.120689655
2561,121.6158939,31.60655498,4.863517761,1745,0.2,0,0,0.5,0.1,0.1,0.1
2562,121.6338602,31.60655498,1.065204978,1339,0.066666667,0,0.2,0.466666667,0.066666667,0,0.2
2563,121.6518265,31.60655498,9.741519928,2749,0.181818182,0,0.090909091,0.545454545,0,0,0.181818182
2564,121.6697928,31.60655498,3.878559113,3345,0.08,0,0.32,0.24,0.2,0,0.16
2565,121.6877591,31.60655498,7.093003035,1730,0.333333333,0,0.111111111,0.333333333,0,0,0.222222222
2566,121.7057254,31.60655498,2.672905207,1273,0,0,0,0.25,0,0,0.75
2567,121.7236917,31.60655498,1.42698431,946,0,0,0,1,0,0,0
2568,121.741658,31.60655498,4.692340374,89,0,0,0,1,0,0,0
2569,121.7596243,31.60655498,0,103,0,0,0,0,0,0,0
2570,121.7775906,31.60655498,0,78,0,0,0,0,0,1,0
2571,121.795557,31.60655498,0,59,0,0,0,0,0,0,0
2572,121.8135233,31.60655498,0,35,0,0,0,0,0,0,0
2573,121.8314896,31.60655498,0,57,0,0,0,0,0,0,0
2574,121.8494559,31.60655498,0,37,0,0,0,0,0,0,0
2575,121.8674222,31.60655498,0,14,0,0,0,0,0,0,0
